level,frequency,word_plain,reading
N3,中频,人工,じんこう
N3,低频,人差し指,ひとさしゆび
N4,未分频,にんじん,にんじん
N1,高频,人手,ひとで
N1,低频,人出,ひとで
N3,高频,人数,にんずう
N2,中频,人前,ひとまえ
N2,高频,図る,はかる
N1,中频,水温,すいおん
N1,低频,水着,みずぎ
N1,低频,炊飯器,すいはんき
N3,低频,酔う,よう
N3,中频,数年,すうねん
N3,中频,制限,せいげん
N2,高频,制作,せいさく
N3,中频,制服,せいふく
N2,中频,成人,せいじん
N2,高频,整える,ととのえる
N1,中频,星空,ほしぞら
N3,中频,正常,せいじょう
N1,中频,清い,きよい
N2,高频,生き方,いきかた
N1,中频,生まれ育つ,うまれそだつ
N1,低频,生意気,なまいき
N3,高频,盛ん,さかん
N2,低频,請求書,せいきゅうしょ
N1,低频,青少年,せいしょうねん
N2,低频,石炭,せきたん
N4,未分频,切れる,きれる
N4,未分频,接待,せったい
N2,中频,先々,さきざき
N2,低频,専業主婦,せんぎょうしゅふ
N3,高频,専門家,せんもんか
N2,高频,専用,せんよう
N3,中频,洗濯物,せんたくもの
N3,中频,染み,しみ
N2,中频,染める,そめる
N3,低频,線路,せんろ
N3,低频,前回,ぜんかい
N4,未分频,全〜,ぜん〜
N1,高频,全力,ぜんりょく
N1,中频,粗い,あらい
N2,中频,粗末,そまつ
N2,高频,組み合わせ,くみあわせ
N2,中频,組み合わせる,くみあわせる
N3,高频,早め,はやめ
N3,低频,早める,はやめる
N3,低频,走り回る,はしりまわる
N2,中频,送り先,おくりさき
N3,中频,送信,そうしん
N2,高频,送料,そうりょう
N2,中频,憎い,にくい
N3,中频,測る,はかる
N3,低频,足音,あしおと
N2,低频,速める,はやめる
N3,中频,孫,まご
N1,高频,損失,そんしつ
N5,未分频,ほか,ほか
N2,中频,多量,たりょう
N2,高频,体験,たいけん
N2,高频,体調,たいちょう
N2,中频,体内,たいない
N3,高频,体力,たいりょく
N2,高频,対面,たいめん
N1,中频,待合室,まちあいしつ
N4,未分频,袋,ふくろ
N3,中频,退屈,たいくつ
N2,高频,退職,たいしょく
N1,高频,大いに,おおいに
N3,中频,大家,おおや
N4,未分频,大学院,だいがくいん
N2,低频,大喜び,おおよろこび
N2,低频,大使,たいし
N4,未分频,大使館,たいしかん
N1,低频,大昔,おおむかし
N2,低频,大戦,たいせん
N2,低频,大都市,だいとし
N3,中频,大量,たいりょう
N2,高频,宅配,たくはい
N3,中频,奪う,うばう
N3,高频,単に,たんに
N2,中频,単身,たんしん
N3,低频,担当,たんとう
N3,中频,担任,たんにん
N2,中频,探し出す,さがしだす
N2,高频,短期間,たんきかん
N3,中频,短気,たんき
N3,中频,団体,だんたい
N1,低频,団地,だんち
N4,未分频,断る,ことわる
N1,低频,断水,だんすい
N1,低频,断定,だんてい
N3,中频,知り合う,しりあう
N2,中频,恥,はじ
N2,高频,築く,きずく
N1,中频,着替える,きがえる
N3,中频,中古,ちゅうこ
N3,低频,仲直り,なかなおり
N2,低频,柱,はしら
N1,低频,注意深い,ちゅういぶかい
N1,中频,朝晩,あさばん
N1,低频,聴講,ちょうこう
N2,高频,調整,ちょうせい
N3,中频,調味料,ちょうみりょう
N1,低频,長,なが
N2,低频,長距離,ちょうきょり
N3,中频,長時間,ちょうじかん
N2,中频,長年,ながねん
N2,中频,頂上,ちょうじょう
N1,低频,賃貸,ちんたい
N4,未分频,通す,とおす
N3,低频,通りかかる,とおりかかる
N3,中频,通り過ぎる,とおりすぎる
N2,中频,通信販売,つうしんはんばい
N3,低频,通帳,つうちょう
N2,低频,停留所,ていりゅうじょ
N2,高频,定年,ていねん
N3,低频,程,ほど
N3,中频,締まる,しまる
N2,高频,適度,てきど
N2,高频,典型,てんけい
N3,低频,天井,てんじょう
N3,高频,店長,てんちょう
N2,高频,添付,てんぷ
N3,高频,転ぶ,ころぶ
N2,高频,転校,てんこう
N2,高频,転職,てんしょく
N2,中频,伝達,でんたつ
N2,低频,電機,でんき
N3,低频,電球,でんきゅう
N2,高频,電源,でんげん
N4,未分频,電子レンジ,でんしレンジ
N2,低频,吐き気,はきけ
N3,中频,登り,のぼり
N3,高频,度,たび
N3,高频,土地,とち
N1,中频,怒りっぽい,おこりっぽい
N3,低频,東側,ひがしがわ
N1,中频,糖分,とうぶん
N3,高频,豆,まめ
N2,中频,透明,とうめい
N4,未分频,動き,うごき
N1,低频,同,どう
N3,中频,同級生,どうきゅうせい
N1,中频,同行,どうこう
N1,中频,同窓会,どうそうかい
N1,低频,銅,どう
N2,中频,得点,とくてん
N3,低频,特長,とくちょう
N1,低频,読み物,よみもの
N4,未分频,読み方,よみかた
N2,低频,読解,どっかい
N3,低频,内科,ないか
N3,低频,謎,なぞ
N5,未分频,南側,みなみがわ
N2,高频,二度と,にどと
N2,高频,日々,ひび
N2,高频,日にち,ひにち
N2,中频,日課,にっか
N2,中频,日差し,ひざし
N3,高频,日時,にちじ
N2,中频,日用品,にちようひん
N2,低频,入り込む,はいりこむ
N2,低频,入れ替わる,いれかわる
N1,低频,入れ物,いれもの
N2,中频,年々,ねんねん
N2,低频,年下,としした
N3,高频,年間,ねんかん
N2,低频,年上,としうえ
N2,中频,年末,ねんまつ
N2,高频,悩み,なやみ
N1,高频,ばかばかしい,ばかばかしい
N2,中频,拝啓,はいけい
N2,中频,配送,はいそう
N2,低频,売り手,うりて
N2,低频,売り物,うりもの
N3,低频,売り上げ,うりあげ
N2,高频,売店,ばいてん
N2,低频,白黒,しろくろ
N3,中频,縛る,しばる
N3,低频,発言,はつげん
N2,中频,発車,はっしゃ
N3,中频,発生,はっせい
N2,中频,髪型,かみがた
N2,低频,罰金,ばっきん
N3,中频,半々,はんはん
N2,高频,半額,はんがく
N2,中频,半日,はんにち
N4,未分频,半年,はんとし
N3,低频,反〜,はん〜
N2,中频,扉,とびら
N2,低频,批評,ひひょう
N3,中频,秘書,ひしょ
N1,中频,かぶせる,かぶせる
N1,中频,被害者,ひがいしゃ
N3,中频,非常,ひじょう
N2,中频,飛び上がる,とびあがる
N1,中频,尾,お
N1,低频,微笑む,ほほえむ
N1,中频,眉,まゆ
N3,中频,美容院,びよういん
N2,中频,鼻水,はなみず
N1,高频,筆,ふで
N1,中频,病室,びょうしつ
N1,低频,病人,びょうにん
N2,高频,品質,ひんしつ
N2,高频,敏感,びんかん
N3,低频,不〜,ふ〜
N2,中频,不安定,ふあんてい
N2,高频,不可能,ふかのう
N2,低频,不公平,ふこうへい
N2,高频,不十分,ふじゅうぶん
N3,低频,不動産,ふどうさん
N2,低频,不愉快,ふゆかい
N3,高频,夫婦,ふうふ
N1,中频,婦人,ふじん
N3,低频,府,ふ
N2,中频,怖がる,こわがる
N3,中频,腐る,くさる
N2,高频,部下,ぶか
N3,低频,副,ふく
N3,中频,服装,ふくそう
N1,中频,物音,ものおと
N3,中频,物語,ものがたり
N2,中频,物理,ぶつり
N2,高频,分担,ぶんたん
N2,中频,分別,ぶんべつ
N2,高频,聞き取る,ききとる
N2,高频,聞き手,ききて
N1,中频,聞き出す,ききだす
N2,低频,聞き直す,ききなおす
N2,中频,弊社,へいしゃ
N4,未分频,別に,べつに
N2,低频,別荘,べっそう
N2,中频,変換,へんかん
N1,低频,片手,かたて
N3,低频,片方,かたほう
N3,中频,返信,へんしん
N2,高频,保証,ほしょう
N3,低频,歩き回る,あるきまわる
N3,低频,歩行者,ほこうしゃ
N4,未分频,母親,ははおや
N2,高频,包装,ほうそう
N2,低频,宝,たから
N2,高频,方々,かたがた
N3,低频,泡,あわ
N2,高频,本社,ほんしゃ
N3,高频,本日,ほんじつ
N3,中频,本文,ほんぶん
N1,中频,満開,まんかい
N1,低频,未成年,みせいねん
N1,低频,民間,みんかん
N2,中频,民族,みんぞく
N2,低频,眠気,ねむけ
N2,低频,夢見る,ゆめみる
N1,高频,無関心,むかんしん
N2,低频,無責任,むせきにん
N1,中频,無駄遣い,むだづかい
N2,中频,鳴き声,なきごえ
N1,低频,面倒臭い,めんどうくさい
N1,中频,模様,もよう
N1,低频,猛暑,もうしょ
N1,中频,網,あみ
N3,中频,木の葉,このは
N2,中频,木材,もくざい
N2,低频,木造,もくぞう
N2,低频,目上,めうえ
N1,中频,餅,もち
N4,未分频,戻す,もどす
N2,高频,問い合わせる,といあわせる
N2,中频,夜空,よぞら
N1,中频,役員,やくいん
N2,高频,役目,やくめ
N3,中频,薬局,やっきょく
N3,低频,薬指,くすりゆび
N1,中频,躍動,やくどう
N1,中频,油絵,あぶらえ
N2,高频,勇気,ゆうき
N1,高频,由来,ゆらい
N4,未分频,夕食,ゆうしょく
N1,低频,夕暮れ,ゆうぐれ
N2,低频,夕立,ゆうだち
N3,高频,予想,よそう
N3,低频,予想外,よそうがい
N3,中频,余る,あまる
N1,中频,洋,よう
N3,低频,洋式,ようしき
N3,低频,洋食,ようしょく
N3,中频,溶ける,とける
N2,高频,用件,ようけん
N3,中频,用量,ようりょう
N2,中频,欲張り,よくばり
N1,高频,欲望,よくぼう
N3,高频,翌日,よくじつ
N3,低频,翌年,よくねん
N1,中频,頼りない,たよりない
N2,中频,落ち葉,おちば
N2,高频,利く,きく
N2,高频,履歴書,りれきしょ
N1,中频,離婚,りこん
N2,低频,立ち寄る,たちよる
N1,低频,粒,つぶ
N2,中频,了解,りょうかい
N2,低频,両者,りょうしゃ
N4,未分频,両手,りょうて
N3,低频,領収書,りょうしゅうしょ
N2,中频,力強い,ちからづよい
N2,中频,緑茶,りょくちゃ
N1,高频,例える,たとえる
N3,中频,冷凍,れいとう
N2,低频,礼儀正しい,れいぎただしい
N2,高频,恋愛,れんあい
N3,低频,連休,れんきゅう
N1,高频,連日,れんじつ
N2,低频,労働者,ろうどうしゃ
N3,低频,和菓子,わがし
N3,低频,和室,わしつ
N2,中频,話し言葉,はなしことば
N2,中频,話し手,はなして
N1,低频,解かす,とかす
N1,低频,いびき,いびき
N2,高频,事前,じぜん
N3,高频,働き,はたらき
N3,高频,切れ,きれ
N3,低频,どっと,どっと
N2,高频,苦情,くじょう
N2,高频,出場,しゅつじょう
N2,中频,攻める,せめる
N2,中频,特殊,とくしゅ
N2,低频,見当,けんとう
N2,中频,夕刊,ゆうかん
N2,高频,自治,じち
N2,低频,羽,はね
N2,高频,まれ,まれ
N1,中频,論じる,ろんじる
N2,中频,勝敗,しょうはい
N2,中频,保険,ほけん
N1,低频,輪,わ
N2,中频,ねじ,ねじ
N1,中频,くぎ,くぎ
N2,中频,先頭,せんとう
N1,低频,さじ,さじ
N1,中频,要領,ようりょう
N2,中频,不平,ふへい
N4,未分频,雷,かみなり
N2,低频,灯台,とうだい
N2,中频,唯一,ゆいいつ
N3,高频,成る,なる
N1,中频,為す,なす
N2,高频,荒れる,あれる
N3,中频,詰める,つめる
N2,中频,憎む,にくむ
N3,中频,越す,こす
N3,中频,浮く,うく
N2,中频,至る,いたる
N3,中频,勢い,いきおい
N2,高频,潰れる,つぶれる
N3,中频,プロ,professional
N1,低频,ざらざら,ざらざら
N3,中频,高価,こうか
N2,低频,内線,ないせん
N3,中频,縮小,しゅくしょう
N3,中频,不規則,ふきそく
N2,中频,増大,ぞうだい
N2,高频,加速,かそく
N2,中频,引退,いんたい
N3,中频,嫌う,きらう
N3,低频,右折,うせつ
N2,中频,弟子,でし
N2,中频,強化,きょうか
N2,中频,攻撃,こうげき
N2,中频,劣る,おとる
N2,低频,下り,くだり
N1,低频,水平,すいへい
N3,高频,入社,にゅうしゃ
N3,中频,複数,ふくすう
N3,中频,地下,ちか
N2,高频,夜間,やかん
N2,中频,乱暴,らんぼう
N2,中频,麓,ふもと
N3,低频,直後,ちょくご
N1,低频,可決,かけつ
N2,高频,肯定,こうてい
N2,低频,公式,こうしき
N2,中频,平凡,へいぼん
N1,低频,方言,ほうげん
N2,中频,公正,こうせい
N2,高频,特定,とくてい
N2,高频,有利,ゆうり
N2,低频,南極,なんきょく
N2,中频,日光,にっこう
N2,中频,無限,むげん
N1,高频,不利,ふり
N2,中频,主役,しゅやく
N2,中频,質素,しっそ
N3,低频,下線,かせん
N2,低频,ひとりでに,ひとりでに
N2,低频,曲線,きょくせん
N1,中频,図表,ずひょう
N2,高频,創造,そうぞう
N1,中频,複写,ふくしゃ
N1,高频,署名,しょめい
N1,中频,体系,たいけい
N2,低频,なにもかも,なにもかも
N3,低频,それなのに,それなのに
N3,中频,訓練,くんれん
N3,低频,平和,へいわ
N1,中频,しきりに,しきりに
N3,中频,感覚,かんかく
N2,高频,過程,かてい
N2,中频,要点,ようてん
N2,中频,手品,てじな
N3,中频,伝言,でんごん
N2,低频,道徳,どうとく
N2,低频,幸運,こううん
N3,低频,相変わらず,あいかわらず
N3,中频,判子,はんこ
N2,高频,スムーズ,smooth
N1,中频,クレーム,claim
N2,中频,弱点,じゃくてん
N2,低频,見解,けんかい
N2,中频,差し引く,さしひく
N2,中频,一層,いっそう
N2,高频,再び,ふたたび
N2,低频,人混み,ひとごみ
N2,中频,じめじめ,じめじめ
N2,中频,果実,かじつ
N1,高频,詫びる,わびる
N2,中频,強み,つよみ
N1,低频,功績,こうせき
N1,低频,会合,かいごう
N2,低频,出し入れ,だしいれ
N2,中频,厚かましい,あつかましい
N1,低频,洗面台,せんめんだい
N1,低频,先祖,せんぞ
N2,高频,継続,けいぞく
N1,低频,利害,りがい
N1,中频,大木,たいぼく
N2,中频,ユニーク,unique
N1,低频,物置,ものおき
N3,中频,ふと,ふと
N1,高频,記号,きごう
N2,中频,妨げる,さまたげる
N2,中频,落とし物,おとしもの
N2,中频,強引,ごういん
N1,低频,傑作,けっさく
N2,中频,狙い,ねらい
N2,中频,安価,あんか
N1,中频,一人前,いちにんまえ
N3,高频,申し込み,もうしこみ
N2,中频,東西,とうざい
N4,未分频,チップ,tip
N3,中频,受け取り,うけとり
N2,中频,一種,いっしゅ
N3,中频,くたびれる,くたびれる
N3,低频,同様,どうよう
N1,中频,難点,なんてん
N1,高频,上り,のぼり
N1,低频,身動き,みうごき
N3,中频,取り込む,とりこむ
N2,中频,実る,みのる
N2,高频,演技,えんぎ
N2,低频,くっつく,くっつく
N2,中频,そう言えば,そういえば
N1,低频,ねばねば,ねばねば
N2,低频,後ほど,のちほど
N2,高频,元,もと
N1,高频,ひとまず,ひとまず
N3,中频,あふれる,あふれる
N2,中频,くだらない,くだらない
N1,中频,くつろぐ,くつろぐ
N2,高频,わずか,わずか
N1,低频,くず,くず
N2,高频,つながり,つながり
N2,低频,つなげる,つなげる
N2,中频,やかましい,やかましい
N1,低频,よこす,よこす
N2,中频,いわば,いわば
N2,中频,ことわざ,ことわざ
N2,中频,塊,かたまり
N3,低频,おやつ,おやつ
N2,低频,混ざる,まざる
N2,低频,混じる,まじる
N2,中频,交代,こうたい
N2,中频,たちまち,たちまち
N1,高频,跡,あと
N1,低频,くじける,くじける
N2,低频,さびる,さびる
N1,高频,散々,さんざん
N2,中频,思いがけない,おもいがけない
N1,低频,縞,しま
N2,中频,でたらめ,でたらめ
N2,中频,いわゆる,いわゆる
N1,低频,甚だしい,はなはだしい
N1,高频,澄む,すむ
N1,中频,せいぜい,せいぜい
N2,中频,やや,やや
N1,低频,相 槌,あいづち
N2,中频,続々,ぞくぞく
N2,高频,そろえる,そろえる
N1,低频,どける,どける
N1,中频,大ざっぱ,おおざっぱ
N2,低频,おおよそ,おおよそ
N2,高频,蓄える,たくわえる
N2,高频,整う,ととのう
N1,低频,ほどよい,ほどよい
N1,中频,田んぼ,たんぼ
N2,低频,度々,たびたび
N2,高频,当てはまる,あてはまる
N1,高频,当てはめる,あてはめる
N2,中频,入れ替える,いれかえる
N2,低频,濡らす,ぬらす
N2,高频,むしろ,むしろ
N3,低频,はう,はう
N1,低频,ばね,ばね
N2,低频,物差し,ものさし
N2,中频,偏る,かたよる
N2,中频,あくまで,あくまで
N2,中频,無理やり,むりやり
N3,中频,姪,めい
N2,中频,もうかる,もうかる
N3,低频,もっとも,もっとも
N2,中频,厄介,やっかい
N1,中频,かねがね,かねがね
N2,高频,流行る,はやる
N1,低频,れんが,れんが
N3,中频,ろうそく,ろうそく
N2,低频,もたれる,もたれる
N2,低频,ささやく,ささやく
N2,低频,しびれる,しびれる
N2,低频,ほうき,ほうき
N3,低频,ゆでる,ゆでる
N1,低频,つまずく,つまずく
N2,高频,やがて,やがて
N3,中频,くわえる,くわえる
N1,低频,隕石,いんせき
